ano,decil,region,comuna,poblacion,idse,ipc,pobreza,escolaridad,vivienda_material_bueno,vivienda_alcantarillado,esperanza_de_vida,índice_desarrollo_humano,avpp_tasa,swaroop,mortalidad_infantil
2000,2,6,chimbarongo,27.7,0.409,99.8,14.6,6.7,66.5,66.5,61.8,0.381,58.5,59.5,5.8
2004,2,6,chimbarongo,29.4,0.434,106.0,15.5,7.1,70.6,70.6,65.6,0.405,62.1,63.2,6.2
2008,2,6,chimbarongo,31.1,0.460,112.2,16.4,7.6,74.8,74.8,69.5,0.428,65.8,67.0,6.6
2016,2,6,chimbarongo,39.8,0.588,143.4,20.9,9.7,95.6,95.6,88.8,0.547,84.1,85.6,8.4
2012,2,14,río bueno,31.3,0.510,146.1,21.2,8.1,94.9,79.3,75.4,0.428,96.5,76.4,6.1
1992,2,14,río bueno,20.3,0.332,95.0,13.8,5.3,61.7,51.5,49.0,0.278,62.7,49.7,4.0
1996,2,14,río bueno,23.5,0.383,109.6,15.9,6.1,71.2,59.5,56.6,0.321,72.4,57.3,4.6
2000,2,14,río bueno,25.0,0.408,116.9,17.0,6.5,75.9,63.4,60.3,0.342,77.2,61.1,4.9
2004,2,14,río bueno,26.6,0.433,124.2,18.0,6.9,80.7,67.4,64.1,0.364,82.0,64.9,5.2
2008,2,14,río bueno,28.2,0.459,131.5,19.1,7.3,85.4,71.4,67.9,0.385,86.9,68.8,5.5
2016,2,14,río bueno,36.0,0.586,168.0,24.4,9.3,109.1,91.2,86.7,0.492,111.0,87.9,7.0
2012,2,8,san carlos,51.4,0.510,146.2,21.4,8.9,76.5,82.3,75.9,0.462,92.9,77.2,9.2
1992,2,8,san carlos,33.4,0.332,95.0,13.9,5.8,49.7,53.5,49.3,0.300,60.4,50.2,6.0
1996,2,8,san carlos,38.5,0.383,109.6,16.0,6.7,57.4,61.7,56.9,0.347,69.7,57.9,6.9
2000,2,8,san carlos,41.1,0.408,117.0,17.1,7.1,61.2,65.8,60.7,0.370,74.3,61.8,7.4
2004,2,8,san carlos,43.7,0.433,124.3,18.2,7.6,65.0,70.0,64.5,0.393,79.0,65.6,7.8
2008,2,8,san carlos,46.3,0.459,131.6,19.3,8.0,68.9,74.1,68.3,0.416,83.6,69.5,8.3
2016,2,8,san carlos,59.1,0.586,168.1,24.6,10.2,88.0,94.6,87.3,0.531,106.8,88.8,10.6
2012,2,7,parral,37.7,0.509,140.4,23.4,8.9,77.1,86.4,75.0,0.433,107.4,79.5,10.1
1992,2,7,parral,24.5,0.331,91.3,15.2,5.8,50.1,56.2,48.8,0.281,69.8,51.7,6.6
1996,2,7,parral,28.3,0.382,105.3,17.5,6.7,57.8,64.8,56.2,0.325,80.6,59.6,7.6
2000,2,7,parral,30.2,0.407,112.3,18.7,7.1,61.7,69.1,60.0,0.346,85.9,63.6,8.1
2004,2,7,parral,32.0,0.433,119.3,19.9,7.6,65.5,73.4,63.8,0.368,91.3,67.6,8.6
2008,2,7,parral,33.9,0.458,126.4,21.1,8.0,69.4,77.8,67.5,0.390,96.7,71.5,9.1
2016,2,7,parral,43.4,0.585,161.5,26.9,10.2,88.7,99.4,86.2,0.498,123.5,91.4,11.6
2012,2,4,los vilos,18.9,0.509,145.0,19.0,9.3,66.6,79.4,77.1,0.507,91.5,71.5,10.2
1992,2,4,los vilos,12.3,0.331,94.2,12.3,6.0,43.3,51.6,50.1,0.330,59.5,46.5,6.6
1996,2,4,los vilos,14.2,0.382,108.8,14.2,7.0,49.9,59.6,57.8,0.380,68.6,53.6,7.6
2000,2,4,los vilos,15.1,0.407,116.0,15.2,7.4,53.3,63.5,61.7,0.406,73.2,57.2,8.2
2004,2,4,los vilos,16.1,0.433,123.2,16.1,7.9,56.6,67.5,65.5,0.431,77.8,60.8,8.7
2008,2,4,los vilos,17.0,0.458,130.5,17.1,8.4,59.9,71.5,69.4,0.456,82.4,64.4,9.2
2016,2,4,los vilos,21.7,0.585,166.8,21.8,10.7,76.6,91.3,88.7,0.583,105.2,82.2,11.7
2012,2,7,pelluhue,7.8,0.508,130.6,23.0,7.9,83.4,96.3,79.1,0.482,55.2,70.8,4.2
1992,2,7,pelluhue,5.1,0.330,84.9,15.0,5.1,54.2,62.6,51.4,0.313,35.9,46.0,2.7
1996,2,7,pelluhue,5.8,0.381,97.9,17.2,5.9,62.6,72.2,59.3,0.361,41.4,53.1,3.2
2000,2,7,pelluhue,6.2,0.406,104.5,18.4,6.3,66.7,77.0,63.3,0.386,44.2,56.6,3.4
2004,2,7,pelluhue,6.6,0.432,111.0,19.6,6.7,70.9,81.9,67.2,0.410,46.9,60.2,3.6
2008,2,7,pelluhue,7.0,0.457,117.5,20.7,7.1,75.1,86.7,71.2,0.434,49.7,63.7,3.8
2016,2,7,pelluhue,9.0,0.584,150.2,26.4,9.1,95.9,110.7,91.0,0.554,63.5,81.4,4.8
2012,2,8,quillón,15.5,0.506,169.6,20.6,8.8,78.3,74.5,74.9,0.453,108.9,77.2,7.6
1992,2,8,quillón,10.1,0.329,110.2,13.4,5.7,50.9,48.4,48.7,0.294,70.8,50.2,4.9
1996,2,8,quillón,11.6,0.380,127.2,15.5,6.6,58.7,55.9,56.2,0.340,81.7,57.9,5.7
2000,2,8,quillón,12.4,0.405,135.7,16.5,7.0,62.6,59.6,59.9,0.362,87.1,61.8,6.1
2004,2,8,quillón,13.2,0.430,144.2,17.5,7.5,66.6,63.3,63.7,0.385,92.6,65.6,6.5
2008,2,8,quillón,14.0,0.455,152.6,18.5,7.9,70.5,67.0,67.4,0.408,98.0,69.5,6.8
2016,2,8,quillón,17.8,0.582,195.0,23.7,10.1,90.0,85.7,86.1,0.521,125.2,88.8,8.7
2012,2,10,río negro,13.1,0.506,172.7,14.0,8.3,78.4,68.7,74.5,0.457,96.8,78.7,7.6
1992,2,10,río negro,8.5,0.329,112.3,9.1,5.4,51.0,44.7,48.4,0.297,62.9,51.2,4.9
1996,2,10,río negro,9.8,0.380,129.5,10.5,6.2,58.8,51.5,55.9,0.343,72.6,59.0,5.7
2000,2,10,río negro,10.5,0.405,138.2,11.2,6.6,62.7,55.0,59.6,0.366,77.4,63.0,6.1
2004,2,10,río negro,11.1,0.430,146.8,11.9,7.1,66.6,58.4,63.3,0.388,82.3,66.9,6.5
2008,2,10,río negro,11.8,0.455,155.4,12.6,7.5,70.6,61.8,67.0,0.411,87.1,70.8,6.8
2016,2,10,río negro,15.1,0.582,198.6,16.1,9.5,90.2,79.0,85.7,0.526,111.3,90.5,8.7
2012,2,3,alto del carmen,4.8,0.503,173.4,4.5,8.3,59.9,63.0,74.7,0.501,68.4,88.2,9.6
1992,2,3,alto del carmen,3.1,0.327,112.7,2.9,5.4,38.9,41.0,48.6,0.326,44.5,57.3,6.2
1996,2,3,alto del carmen,3.6,0.377,130.1,3.4,6.2,44.9,47.2,56.0,0.376,51.3,66.2,7.2
2000,2,3,alto del carmen,3.8,0.402,138.7,3.6,6.6,47.9,50.4,59.8,0.401,54.7,70.6,7.7
2004,2,3,alto del carmen,4.1,0.428,147.4,3.8,7.1,50.9,53.5,63.5,0.426,58.1,75.0,8.2
2008,2,3,alto del carmen,4.3,0.453,156.1,4.0,7.5,53.9,56.7,67.2,0.451,61.6,79.4,8.6
2016,2,3,alto del carmen,5.5,0.578,199.4,5.2,9.5,68.9,72.4,85.9,0.576,78.7,101.4,11.0
2012,2,8,tomé,56.2,0.503,131.0,25.7,9.8,72.8,80.6,76.8,0.482,78.0,79.6,3.9
1992,2,8,tomé,36.5,0.327,85.2,16.7,6.4,47.3,52.4,49.9,0.313,50.7,51.7,2.5
1996,2,8,tomé,42.2,0.377,98.2,19.3,7.4,54.6,60.4,57.6,0.361,58.5,59.7,2.9
2000,2,8,tomé,45.0,0.402,104.8,20.6,7.8,58.2,64.5,61.4,0.386,62.4,63.7,3.1
2004,2,8,tomé,47.8,0.428,111.3,21.8,8.3,61.9,68.5,65.3,0.410,66.3,67.7,3.3
2008,2,8,tomé,50.6,0.453,117.9,23.1,8.8,65.5,72.5,69.1,0.434,70.2,71.6,3.5
2016,2,8,tomé,64.6,0.578,150.6,29.6,11.3,83.7,92.7,88.3,0.554,89.7,91.5,4.5
2012,2,8,yungay,18.5,0.501,127.1,21.3,9.2,83.8,72.3,75.8,0.461,88.3,77.5,9.1
1992,2,8,yungay,12.0,0.326,82.6,13.8,6.0,54.5,47.0,49.3,0.300,57.4,50.4,5.9
1996,2,8,yungay,13.9,0.376,95.3,16.0,6.9,62.8,54.2,56.8,0.346,66.2,58.1,6.8
2000,2,8,yungay,14.8,0.401,101.7,17.0,7.4,67.0,57.8,60.6,0.369,70.6,62.0,7.3
2004,2,8,yungay,15.7,0.426,108.0,18.1,7.8,71.2,61.5,64.4,0.392,75.1,65.9,7.7
2008,2,8,yungay,16.7,0.451,114.4,19.2,8.3,75.4,65.1,68.2,0.415,79.5,69.8,8.2
2016,2,8,yungay,21.3,0.576,146.2,24.5,10.6,96.4,83.1,87.2,0.530,101.5,89.1,10.5
2012,2,7,constitución,54.4,0.500,174.0,19.0,9.2,72.0,66.7,76.0,0.496,86.7,65.1,12.3
1992,2,7,constitución,35.4,0.325,113.1,12.3,6.0,46.8,43.4,49.4,0.322,56.4,42.3,8.0
1996,2,7,constitución,40.8,0.375,130.5,14.2,6.9,54.0,50.0,57.0,0.372,65.0,48.8,9.2
2000,2,7,constitución,43.5,0.400,139.2,15.2,7.4,57.6,53.4,60.8,0.397,69.4,52.1,9.8
2004,2,7,constitución,46.2,0.425,147.9,16.1,7.8,61.2,56.7,64.6,0.422,73.7,55.3,10.5
2008,2,7,constitución,49.0,0.450,156.6,17.1,8.3,64.8,60.0,68.4,0.446,78.0,58.6,11.1
2016,2,7,constitución,62.6,0.575,200.1,21.8,10.6,82.8,76.7,87.4,0.570,99.7,74.9,14.1
2012,2,6,las cabras,23.6,0.500,143.8,8.0,8.1,79.0,63.3,78.0,0.531,73.0,74.1,8.7
1992,2,6,las cabras,15.3,0.325,93.5,5.2,5.3,51.4,41.1,50.7,0.345,47.5,48.2,5.7
1996,2,6,las cabras,17.7,0.375,107.9,6.0,6.1,59.2,47.5,58.5,0.398,54.8,55.6,6.5
2000,2,6,las cabras,18.9,0.400,115.0,6.4,6.5,63.2,50.6,62.4,0.425,58.4,59.3,7.0
2004,2,6,las cabras,20.1,0.425,122.2,6.8,6.9,67.1,53.8,66.3,0.451,62.0,63.0,7.4
2008,2,6,las cabras,21.2,0.450,129.4,7.2,7.3,71.1,57.0,70.2,0.478,65.7,66.7,7.8
2016,2,6,las cabras,27.1,0.575,165.4,9.2,9.3,90.8,72.8,89.7,0.611,83.9,85.2,10.0
2012,2,7,licantén,7.6,0.500,146.6,19.4,8.6,77.0,77.8,73.1,0.405,81.9,80.0,7.9
1992,2,7,licantén,4.9,0.325,95.3,12.6,5.6,50.1,50.6,47.5,0.263,53.2,52.0,5.1
1996,2,7,licantén,5.7,0.375,109.9,14.5,6.4,57.8,58.3,54.8,0.304,61.4,60.0,5.9
2000,2,7,licantén,6.1,0.400,117.3,15.5,6.9,61.6,62.2,58.5,0.324,65.5,64.0,6.3
2004,2,7,licantén,6.5,0.425,124.6,16.5,7.3,65.5,66.1,62.1,0.344,69.6,68.0,6.7
2008,2,7,licantén,6.8,0.450,131.9,17.5,7.7,69.3,70.0,65.8,0.365,73.7,72.0,7.1
2016,2,7,licantén,8.7,0.575,168.6,22.3,9.9,88.5,89.5,84.1,0.466,94.2,92.0,9.1
2012,2,10,chonchi,15.0,0.499,165.4,8.5,8.0,87.7,53.2,75.1,0.481,86.6,68.8,5.4
1992,2,10,chonchi,9.8,0.324,107.5,5.5,5.2,57.0,34.6,48.8,0.313,56.3,44.7,3.5
1996,2,10,chonchi,11.2,0.374,124.1,6.4,6.0,65.8,39.9,56.3,0.361,64.9,51.6,4.1
2000,2,10,chonchi,12.0,0.399,132.3,6.8,6.4,70.2,42.6,60.1,0.385,69.3,55.0,4.3
2004,2,10,chonchi,12.8,0.424,140.6,7.2,6.8,74.5,45.2,63.8,0.409,73.6,58.5,4.6
2008,2,10,chonchi,13.5,0.449,148.9,7.7,7.2,78.9,47.9,67.6,0.433,77.9,61.9,4.9
2016,2,10,chonchi,17.2,0.574,190.2,9.8,9.2,100.9,61.2,86.4,0.553,99.6,79.1,6.2
2012,2,14,la unión,38.8,0.499,156.5,19.6,8.9,77.4,70.7,75.9,0.475,91.9,78.6,7.4
1992,2,14,la unión,25.2,0.324,101.7,12.7,5.8,50.3,46.0,49.3,0.309,59.7,51.1,4.8
1996,2,14,la unión,29.1,0.374,117.4,14.7,6.7,58.1,53.0,56.9,0.356,68.9,58.9,5.6
2000,2,14,la unión,31.0,0.399,125.2,15.7,7.1,61.9,56.6,60.7,0.380,73.5,62.9,5.9
2004,2,14,la unión,33.0,0.424,133.0,16.7,7.6,65.8,60.1,64.5,0.404,78.1,66.8,6.3
2008,2,14,la unión,34.9,0.449,140.8,17.6,8.0,69.7,63.6,68.3,0.427,82.7,70.7,6.7
2016,2,14,la unión,44.6,0.574,180.0,22.5,10.2,89.0,81.3,87.3,0.546,105.7,90.4,8.5
2012,2,8,ránquil,4.8,0.496,125.3,13.8,8.3,78.6,73.5,72.2,0.391,128.6,82.8,5.1
1992,2,8,ránquil,3.1,0.322,81.4,9.0,5.4,51.1,47.8,46.9,0.254,83.6,53.8,3.3
1996,2,8,ránquil,3.6,0.372,94.0,10.4,6.2,58.9,55.1,54.2,0.293,96.4,62.1,3.8
2000,2,8,ránquil,3.8,0.397,100.2,11.0,6.6,62.9,58.8,57.8,0.313,102.9,66.2,4.1
2004,2,8,ránquil,4.1,0.422,106.5,11.7,7.1,66.8,62.5,61.4,0.332,109.3,70.4,4.3
2008,2,8,ránquil,4.3,0.446,112.8,12.4,7.5,70.7,66.2,65.0,0.352,115.7,74.5,4.6
2016,2,8,ránquil,5.5,0.570,144.1,15.9,9.5,90.4,84.5,83.0,0.450,147.9,95.2,5.9
2012,2,8,antuco,3.7,0.494,130.8,22.1,7.9,86.5,85.9,68.1,0.267,97.3,78.1,0.0
1992,2,8,antuco,2.4,0.321,85.0,14.4,5.1,56.2,55.8,44.3,0.174,63.2,50.8,0.0
1996,2,8,antuco,2.8,0.370,98.1,16.6,5.9,64.9,64.4,51.1,0.200,73.0,58.6,0.0
2000,2,8,antuco,3.0,0.395,104.6,17.7,6.3,69.2,68.7,54.5,0.214,77.8,62.5,0.0
2004,2,8,antuco,3.1,0.420,111.2,18.8,6.7,73.5,73.0,57.9,0.227,82.7,66.4,0.0
2008,2,8,antuco,3.3,0.445,117.7,19.9,7.1,77.9,77.3,61.3,0.240,87.6,70.3,0.0
2016,2,8,antuco,4.3,0.568,150.4,25.4,9.1,99.5,98.8,78.3,0.307,111.9,89.8,0.0
2012,2,10,maullín,13.5,0.494,148.6,13.2,8.0,87.6,63.0,74.3,0.438,130.5,75.6,7.5
1992,2,10,maullín,8.8,0.321,96.6,8.6,5.2,56.9,41.0,48.3,0.285,84.8,49.1,4.9
1996,2,10,maullín,10.1,0.370,111.4,9.9,6.0,65.7,47.2,55.7,0.329,97.9,56.7,5.6
2000,2,10,maullín,10.8,0.395,118.9,10.6,6.4,70.1,50.4,59.4,0.350,104.4,60.5,6.0
2004,2,10,maullín,11.5,0.420,126.3,11.2,6.8,74.5,53.5,63.2,0.372,110.9,64.3,6.4
2008,2,10,maullín,12.2,0.445,133.7,11.9,7.2,78.8,56.7,66.9,0.394,117.5,68.0,6.8
2016,2,10,maullín,15.5,0.568,170.9,15.2,9.2,100.7,72.4,85.4,0.504,150.1,86.9,8.6
2012,2,4,la higuera,3.9,0.493,191.5,17.4,7.4,80.8,77.8,81.3,0.555,82.1,30.0,9.7
1992,2,4,la higuera,2.5,0.320,124.5,11.3,4.8,52.5,50.6,52.8,0.361,53.4,19.5,6.3
1996,2,4,la higuera,2.9,0.370,143.6,13.0,5.6,60.6,58.3,61.0,0.416,61.6,22.5,7.3
2000,2,4,la higuera,3.1,0.394,153.2,13.9,5.9,64.6,62.2,65.0,0.444,65.7,24.0,7.8
2004,2,4,la higuera,3.3,0.419,162.8,14.8,6.3,68.7,66.1,69.1,0.472,69.8,25.5,8.2
2008,2,4,la higuera,3.5,0.444,172.3,15.7,6.7,72.7,70.0,73.2,0.500,73.9,27.0,8.7
2016,2,4,la higuera,4.5,0.567,220.2,20.0,8.5,92.9,89.5,93.5,0.638,94.4,34.5,11.2
2012,2,9,victoria,32.8,0.493,126.9,26.6,8.8,79.5,86.7,75.8,0.428,83.2,78.1,3.8
1992,2,9,victoria,21.3,0.320,82.5,17.3,5.7,51.7,56.4,49.3,0.278,54.1,50.8,2.5
1996,2,9,victoria,24.6,0.370,95.2,20.0,6.6,59.6,65.0,56.8,0.321,62.4,58.6,2.8
2000,2,9,victoria,26.2,0.394,101.5,21.3,7.0,63.6,69.4,60.6,0.342,66.6,62.5,3.0
2004,2,9,victoria,27.9,0.419,107.9,22.6,7.5,67.6,73.7,64.4,0.364,70.7,66.4,3.2
2008,2,9,victoria,29.5,0.444,114.2,23.9,7.9,71.5,78.0,68.2,0.385,74.9,70.3,3.4
2016,2,9,victoria,37.7,0.567,145.9,30.6,10.1,91.4,99.7,87.2,0.492,95.7,89.8,4.4
2012,2,8,nacimiento,26.0,0.492,116.1,25.4,8.8,86.4,81.6,76.0,0.430,85.7,79.2,5.0
1992,2,8,nacimiento,16.9,0.320,75.5,16.5,5.7,56.2,53.0,49.4,0.280,55.7,51.5,3.2
1996,2,8,nacimiento,19.5,0.369,87.1,19.0,6.6,64.8,61.2,57.0,0.323,64.3,59.4,3.8
2000,2,8,nacimiento,20.8,0.394,92.9,20.3,7.0,69.1,65.3,60.8,0.344,68.6,63.4,4.0
2004,2,8,nacimiento,22.1,0.418,98.7,21.6,7.5,73.4,69.4,64.6,0.365,72.8,67.3,4.2
2008,2,8,nacimiento,23.4,0.443,104.5,22.9,7.9,77.8,73.4,68.4,0.387,77.1,71.3,4.5
2016,2,8,nacimiento,29.9,0.566,133.5,29.2,10.1,99.4,93.8,87.4,0.494,98.6,91.1,5.8
2012,2,8,mulchén,28.3,0.490,124.8,23.5,8.4,86.0,80.6,76.4,0.440,89.8,77.2,9.8
1992,2,8,mulchén,18.4,0.319,81.1,15.3,5.5,55.9,52.4,49.7,0.286,58.4,50.2,6.4
1996,2,8,mulchén,21.2,0.367,93.6,17.6,6.3,64.5,60.4,57.3,0.330,67.3,57.9,7.4
2000,2,8,mulchén,22.6,0.392,99.8,18.8,6.7,68.8,64.5,61.1,0.352,71.8,61.8,7.8
2004,2,8,mulchén,24.1,0.416,106.1,20.0,7.1,73.1,68.5,64.9,0.374,76.3,65.6,8.3
2008,2,8,mulchén,25.5,0.441,112.3,21.2,7.6,77.4,72.5,68.8,0.396,80.8,69.5,8.8
2016,2,8,mulchén,32.5,0.564,143.5,27.0,9.7,98.9,92.7,87.9,0.506,103.3,88.8,11.3
2012,1,9,curacautín,15.4,0.490,155.4,29.3,8.6,88.5,80.4,75.7,0.422,90.7,83.5,6.7
1992,1,9,curacautín,10.0,0.319,101.0,19.0,5.6,57.5,52.3,49.2,0.274,59.0,54.3,4.4
1996,1,9,curacautín,11.6,0.367,116.6,22.0,6.4,66.4,60.3,56.8,0.317,68.0,62.6,5.0
2000,1,9,curacautín,12.3,0.392,124.3,23.4,6.9,70.8,64.3,60.6,0.338,72.6,66.8,5.4
2004,1,9,curacautín,13.1,0.416,132.1,24.9,7.3,75.2,68.3,64.3,0.359,77.1,71.0,5.7
2008,1,9,curacautín,13.9,0.441,139.9,26.4,7.7,79.7,72.4,68.1,0.380,81.6,75.2,6.0
2016,1,9,curacautín,17.7,0.564,178.7,33.7,9.9,101.8,92.5,87.1,0.485,104.3,96.0,7.7
2012,1,8,san rosendo,3.5,0.489,114.3,27.9,9.2,79.2,86.1,73.0,0.371,97.6,69.0,0.0
1992,1,8,san rosendo,2.3,0.318,74.3,18.1,6.0,51.5,56.0,47.5,0.241,63.4,44.9,0.0
1996,1,8,san rosendo,2.6,0.367,85.7,20.9,6.9,59.4,64.6,54.8,0.278,73.2,51.8,0.0
2000,1,8,san rosendo,2.8,0.391,91.4,22.3,7.4,63.4,68.9,58.4,0.297,78.1,55.2,0.0
2004,1,8,san rosendo,3.0,0.416,97.2,23.7,7.8,67.3,73.2,62.0,0.315,83.0,58.6,0.0
2008,1,8,san rosendo,3.1,0.440,102.9,25.1,8.3,71.3,77.5,65.7,0.334,87.8,62.1,0.0
2016,1,8,san rosendo,4.0,0.562,131.4,32.1,10.6,91.1,99.0,83.9,0.427,112.2,79.3,0.0
2012,1,14,mariquina,18.4,0.488,152.4,20.2,8.4,87.2,66.5,74.9,0.437,98.2,77.9,13.7
1992,1,14,mariquina,12.0,0.317,99.1,13.1,5.5,56.7,43.2,48.7,0.284,63.8,50.6,8.9
1996,1,14,mariquina,13.8,0.366,114.3,15.1,6.3,65.4,49.9,56.2,0.328,73.7,58.4,10.3
2000,1,14,mariquina,14.7,0.390,121.9,16.2,6.7,69.8,53.2,59.9,0.350,78.6,62.3,11.0
2004,1,14,mariquina,15.6,0.415,129.5,17.2,7.1,74.1,56.5,63.7,0.371,83.5,66.2,11.6
2008,1,14,mariquina,16.6,0.439,137.2,18.2,7.6,78.5,59.9,67.4,0.393,88.4,70.1,12.3
2016,1,14,mariquina,21.2,0.561,175.3,23.2,9.7,100.3,76.5,86.1,0.503,112.9,89.6,15.8
2012,1,9,traiguén,18.0,0.487,125.4,31.3,8.5,89.9,90.6,75.3,0.387,104.3,84.1,7.7
1992,1,9,traiguén,11.7,0.317,81.5,20.3,5.5,58.4,58.9,48.9,0.252,67.8,54.7,5.0
1996,1,9,traiguén,13.5,0.365,94.1,23.5,6.4,67.4,67.9,56.5,0.290,78.2,63.1,5.8
2000,1,9,traiguén,14.4,0.390,100.3,25.0,6.8,71.9,72.5,60.2,0.310,83.4,67.3,6.2
2004,1,9,traiguén,15.3,0.414,106.6,26.6,7.2,76.4,77.0,64.0,0.329,88.7,71.5,6.5
2008,1,9,traiguén,16.2,0.438,112.9,28.2,7.7,80.9,81.5,67.8,0.348,93.9,75.7,6.9
2016,1,9,traiguén,20.7,0.560,144.2,36.0,9.8,103.4,104.2,86.6,0.445,119.9,96.7,8.9
2012,1,10,quemchi,9.2,0.485,161.8,5.7,7.8,86.1,46.5,75.0,0.480,69.4,84.0,3.4
1992,1,10,quemchi,6.0,0.315,105.2,3.7,5.1,56.0,30.2,48.8,0.312,45.1,54.6,2.2
1996,1,10,quemchi,6.9,0.364,121.4,4.3,5.8,64.6,34.9,56.2,0.360,52.1,63.0,2.5
2000,1,10,quemchi,7.4,0.388,129.4,4.6,6.2,68.9,37.2,60.0,0.384,55.5,67.2,2.7
2004,1,10,quemchi,7.8,0.412,137.5,4.8,6.6,73.2,39.5,63.8,0.408,59.0,71.4,2.9
2008,1,10,quemchi,8.3,0.436,145.6,5.1,7.0,77.5,41.9,67.5,0.432,62.5,75.6,3.1
2016,1,10,quemchi,10.6,0.558,186.1,6.6,9.0,99.0,53.5,86.2,0.552,79.8,96.6,3.9
2012,1,9,pitrufquén,24.0,0.485,136.7,22.2,9.1,75.6,72.2,75.5,0.453,93.8,82.3,11.1
1992,1,9,pitrufquén,15.6,0.315,88.9,14.4,5.9,49.1,46.9,49.1,0.294,61.0,53.5,7.2
1996,1,9,pitrufquén,18.0,0.364,102.5,16.6,6.8,56.7,54.2,56.6,0.340,70.3,61.7,8.3
2000,1,9,pitrufquén,19.2,0.388,109.4,17.8,7.3,60.5,57.8,60.4,0.362,75.0,65.8,8.9
2004,1,9,pitrufquén,20.4,0.412,116.2,18.9,7.7,64.3,61.4,64.2,0.385,79.7,70.0,9.4
2008,1,9,pitrufquén,21.6,0.436,123.0,20.0,8.2,68.0,65.0,68.0,0.408,84.4,74.1,10.0
2016,1,9,pitrufquén,27.6,0.558,157.2,25.5,10.5,86.9,83.0,86.8,0.521,107.9,94.6,12.8
2012,1,13,san pedro,8.1,0.484,141.3,5.9,7.8,81.6,54.3,77.6,0.522,69.3,74.0,6.5
1992,1,13,san pedro,5.3,0.315,91.8,3.8,5.1,53.0,35.3,50.4,0.339,45.0,48.1,4.2
1996,1,13,san pedro,6.1,0.363,106.0,4.4,5.8,61.2,40.7,58.2,0.392,52.0,55.5,4.9
2000,1,13,san pedro,6.5,0.387,113.0,4.7,6.2,65.3,43.4,62.1,0.418,55.4,59.2,5.2
2004,1,13,san pedro,6.9,0.411,120.1,5.0,6.6,69.4,46.2,66.0,0.444,58.9,62.9,5.5
2008,1,13,san pedro,7.3,0.436,127.2,5.3,7.0,73.4,48.9,69.8,0.470,62.4,66.6,5.9
2016,1,13,san pedro,9.3,0.557,162.5,6.8,9.0,93.8,62.4,89.2,0.600,79.7,85.1,7.5
2012,1,8,cabrero,30.4,0.483,123.6,24.9,8.6,91.2,74.3,77.3,0.456,69.0,71.3,4.7
1992,1,8,cabrero,19.8,0.314,80.3,16.2,5.6,59.3,48.3,50.2,0.296,44.9,46.3,3.1
1996,1,8,cabrero,22.8,0.362,92.7,18.7,6.4,68.4,55.7,58.0,0.342,51.8,53.5,3.5
2000,1,8,cabrero,24.3,0.386,98.9,19.9,6.9,73.0,59.4,61.8,0.365,55.2,57.0,3.8
2004,1,8,cabrero,25.8,0.411,105.1,21.2,7.3,77.5,63.2,65.7,0.388,58.6,60.6,4.0
2008,1,8,cabrero,27.4,0.435,111.2,22.4,7.7,82.1,66.9,69.6,0.410,62.1,64.2,4.2
2016,1,8,cabrero,35.0,0.555,142.1,28.6,9.9,104.9,85.4,88.9,0.524,79.3,82.0,5.4
2012,1,7,teno,27.8,0.483,141.7,12.7,8.4,73.5,64.1,77.3,0.507,73.3,77.1,8.7
1992,1,7,teno,18.1,0.314,92.1,8.3,5.5,47.8,41.7,50.2,0.330,47.6,50.1,5.7
1996,1,7,teno,20.9,0.362,106.3,9.5,6.3,55.1,48.1,58.0,0.380,55.0,57.8,6.5
2000,1,7,teno,22.2,0.386,113.4,10.2,6.7,58.8,51.3,61.8,0.406,58.6,61.7,7.0
2004,1,7,teno,23.6,0.411,120.4,10.8,7.1,62.5,54.5,65.7,0.431,62.3,65.5,7.4
2008,1,7,teno,25.0,0.435,127.5,11.4,7.6,66.2,57.7,69.6,0.456,66.0,69.4,7.8
2016,1,7,teno,32.0,0.555,163.0,14.6,9.7,84.5,73.7,88.9,0.583,84.3,88.7,10.0
2012,1,7,rauco,9.6,0.480,150.2,15.4,7.7,71.4,76.7,75.6,0.446,79.2,74.0,2.9
1992,1,7,rauco,6.2,0.312,97.6,10.0,5.0,46.4,49.9,49.1,0.290,51.5,48.1,1.9
1996,1,7,rauco,7.2,0.360,112.6,11.6,5.8,53.6,57.5,56.7,0.335,59.4,55.5,2.2
2000,1,7,rauco,7.7,0.384,120.2,12.3,6.2,57.1,61.4,60.5,0.357,63.4,59.2,2.3
2004,1,7,rauco,8.2,0.408,127.7,13.1,6.5,60.7,65.2,64.3,0.379,67.3,62.9,2.5
2008,1,7,rauco,8.6,0.432,135.2,13.9,6.9,64.3,69.0,68.0,0.401,71.3,66.6,2.6
2016,1,7,rauco,11.0,0.552,172.7,17.7,8.9,82.1,88.2,86.9,0.513,91.1,85.1,3.3
2012,1,8,lota,47.5,0.480,115.7,29.8,9.3,68.8,91.3,74.6,0.400,105.3,72.0,8.7
1992,1,8,lota,30.9,0.312,75.2,19.4,6.0,44.7,59.3,48.5,0.260,68.4,46.8,5.7
1996,1,8,lota,35.6,0.360,86.8,22.4,7.0,51.6,68.5,55.9,0.300,79.0,54.0,6.5
2000,1,8,lota,38.0,0.384,92.6,23.8,7.4,55.0,73.0,59.7,0.320,84.2,57.6,7.0
